"id";"created_at";"user_id";"product_id";"discount";"quantity";"subtotal";"tax";"total"
9151;"2018-06-04T21:53:16.522Z";1225;111;0.0;6;55.5267;3.61;76.4069
9152;"2018-12-15T13:20:06.556Z";1225;134;0.0;2;42.4923;2.76;44.2085
9153;"2020-03-13T08:50:37.132Z";1225;142;0.0;1;70.3485;4.57;58.1628
9154;"2019-06-23T15:31:48.274Z";1225;6;7.02964;7;97.4362;6.33;109.643
9155;"2017-10-19T22:10:15.283Z";1225;55;0.0;6;63.8475;4.15;87.9435
9156;"2018-03-19T11:56:52.493Z";1225;147;0.0;1;66.6473;4.33;76.5741
9157;"2019-05-02T10:13:04.531Z";1225;73;0.0;4;71.6288;4.66;45.2059
9158;"2018-06-17T17:31:47.764Z";1225;45;0.0;7;118.05;7.67;115.686
9159;"2019-05-06T18:20:58.489Z";1225;171;2.82552;5;105.077;6.83;153.616
9160;"2018-10-20T09:29:20.714Z";1226;180;0.0;5;68.3241;4.27;85.4146
9161;"2019-07-29T19:04:16.441Z";1226;175;7.32552;5;117.325;7.33;167.238
9162;"2018-10-19T02:29:49.129Z";1226;62;0.0;7;133.52;8.35;209.789
9163;"2017-08-29T02:19:18.672Z";1226;148;0.0;8;92.6545;5.79;147.284
9164;"2017-09-22T04:32:42.379Z";1226;155;0.0;5;29.1838;1.82;47.5446
9165;"2016-11-17T09:15:42.503Z";1226;30;0.0;3;42.783;2.67;50.4176
9166;"2020-01-18T12:25:58.324Z";1226;89;0.0;2;63.7196;3.98;73.9636
9167;"2018-02-13T03:35:03.207Z";1226;83;0.0;2;81.8763;5.12;99.4291
9168;"2020-04-10T06:03:02.570Z";1226;124;0.0;4;110.931;6.93;168.685
9169;"2020-03-22T21:43:34.388Z";1226;104;0.0;1;106.442;6.65;125.31
9170;"2019-10-04T09:19:11.523Z";1226;74;0.0;5;51.128;3.2;73.3925
9171;"2018-08-09T17:33:25.960Z";1226;81;0.0;6;43.933;2.75;45.1274
9172;"2018-03-13T20:45:41.841Z";1226;57;0.0;1;122.422;7.65;113.545
9173;"2017-12-09T03:18:52.868Z";1226;181;0.0;1;95.9263;6.0;130.914
9174;"2018-08-21T07:18:07.051Z";1226;29;0.0;6;123.574;7.72;141.357
9175;"2017-07-26T03:21:22.013Z";1226;99;0.0;6;45.2232;2.83;72.4246
9176;"2017-11-21T20:35:08.932Z";1226;169;0.0;3;39.6878;2.48;33.9317
9177;"2018-09-05T04:44:24.952Z";1226;62;0.0;5;133.52;8.35;151.512
9178;"2019-01-25T06:34:31.797Z";1226;48;0.0;2;123.209;7.7;175.488
9179;"2017-06-13T19:10:29.652Z";1226;57;0.0;4;81.6149;5.1;61.8048
9180;"2017-08-06T09:12:41.515Z";1226;156;2.82552;4;20.4105;1.28;28.0149
9181;"2019-02-21T15:47:32.978Z";1227;46;2.82552;2;118.05;4.72;155.219
9182;"2017-12-22T20:03:52.353Z";1227;125;0.0;2;53.598;2.14;62.7867
9183;"2019-08-31T15:31:39.775Z";1227;138;0.0;8;113.951;4.56;158.63
9184;"2020-04-02T18:10:17.503Z";1227;4;0.0;4;110.988;4.44;127.021
9185;"2020-02-08T10:26:30.971Z";1227;31;0.0;2;105.653;4.23;151.638
9186;"2020-04-14T04:21:05.394Z";1227;137;0.0;4;67.7725;2.71;64.0122
9187;"2018-12-10T03:13:22.126Z";1227;69;0.0;2;73.3877;2.94;107.457
9188;"2019-01-19T07:39:19.013Z";1227;147;3.98433;2;66.6473;2.67;90.3774
9189;"2019-08-14T06:04:18.461Z";1227;113;0.0;9;110.477;4.42;103.346
9190;"2019-07-12T16:51:34.659Z";1228;98;0.0;7;112.418;5.34;131.321
9191;"2019-11-01T21:20:58.377Z";1228;170;0.0;4;105.077;4.99;72.2767
9192;"2019-04-22T17:49:56.905Z";1228;153;0.0;3;66.7989;3.17;69.5093
9193;"2018-07-13T15:32:47.280Z";1228;50;0.0;5;53.6402;2.55;63.8309
9194;"2020-03-24T08:00:51.471Z";1228;165;0.0;1;38.3045;1.82;24.2527
9195;"2020-03-20T20:46:57.198Z";1228;125;0.0;1;80.397;3.82;80.4136
9196;"2019-06-23T22:34:13.295Z";1228;186;0.0;8;98.977;4.7;81.8709
9197;"2019-01-31T15:35:00.347Z";1228;103;0.0;2;47.0422;2.23;70.6575
9198;"2018-12-08T07:11:57.406Z";1228;90;0.0;2;123.12;5.85;172.786
9199;"2019-03-19T11:30:25.301Z";1228;39;0.0;1;114.582;5.44;96.8875
9200;"2018-09-06T05:16:28.315Z";1228;98;0.0;5;112.418;5.34;81.3541
9201;"2018-10-04T22:44:43.543Z";1228;63;0.0;6;133.52;6.34;212.256
9202;"2018-07-18T15:23:44.898Z";1228;101;0.0;4;139.825;6.64;88.2864
9203;"2019-05-27T12:21:29.308Z";1228;177;0.0;5;128.819;6.12;150.579
9204;"2018-04-23T10:09:27.507Z";1228;130;0.0;4;75.0257;3.56;46.9358
9205;"2019-10-10T03:27:03.342Z";1228;113;0.0;75;110.477;5.25;103.361
9206;"2019-03-21T06:38:06.958Z";1228;11;0.0;1;132.457;6.29;167.922
9207;"2017-10-13T06:21:09.109Z";1228;100;0.0;6;45.2232;2.15;64.0439
9208;"2017-12-02T20:27:28.691Z";1229;66;0.0;3;90.7742;5.67;131.359
9209;"2018-08-24T13:31:53.374Z";1229;26;0.0;9;68.1247;4.26;62.4862
9210;"2017-11-18T05:01:20.569Z";1229;178;0.0;3;78.2198;4.89;106.334
9211;"2019-11-04T15:07:30.177Z";1229;149;0.0;2;69.1542;4.32;111.207
9212;"2020-01-09T11:30:36.960Z";1229;192;0.0;2;69.1842;4.32;44.168
9213;"2018-10-11T22:03:16.726Z";1229;149;0.0;6;69.1542;4.32;88.9187
9214;"2018-11-30T22:45:20.698Z";1229;79;0.0;3;41.6169;2.6;34.8275
9215;"2020-03-19T13:46:21.064Z";1229;159;0.0;1;35.5302;2.22;55.8809
9216;"2018-01-06T18:32:50.222Z";1229;112;0.0;3;41.3294;2.58;61.3375
9217;"2019-08-24T19:46:51.840Z";1229;79;0.0;8;41.6169;2.6;34.8854
9218;"2019-06-19T11:10:31.798Z";1229;199;0.0;5;115.43;7.21;138.199
9219;"2017-10-27T20:55:20.104Z";1229;115;9.00408;6;51.9413;3.25;37.3209
9220;"2017-06-20T20:24:35.516Z";1229;176;0.0;7;38.6165;2.41;56.1617
9221;"2018-09-24T23:36:59.818Z";1229;126;0.0;4;125.244;7.83;169.672
9222;"2019-04-30T02:05:03.479Z";1230;158;0.0;3;139.894;8.39;86.3692
9223;"2018-12-31T07:16:39.879Z";1230;10;0.0;2;47.6793;2.86;64.4438
9224;"2018-02-13T22:54:17.513Z";1230;154;0.0;2;81.8753;4.91;57.5117
9225;"2020-03-04T07:20:29.521Z";1230;55;0.0;1;95.7713;5.75;61.2106
9226;"2019-04-12T15:05:08.299Z";1230;4;0.0;3;110.988;6.66;149.482
9227;"2019-06-26T08:25:12.342Z";1230;122;0.0;7;99.8453;5.99;61.277
9228;"2018-09-25T06:33:07.951Z";1230;141;0.0;4;126.203;7.57;147.926
9229;"2018-02-04T22:37:51.317Z";1230;195;0.0;2;109.781;6.59;152.149
9230;"2019-10-12T03:22:05.083Z";1230;83;0.0;6;81.8763;4.91;99.4469
9231;"2017-10-25T04:30:46.588Z";1231;91;0.0;6;43.3962;2.6;61.0012
9232;"2019-06-23T04:33:11.782Z";1231;105;0.0;9;52.7235;3.16;35.3239
9233;"2017-05-16T16:40:02.322Z";1231;187;0.0;5;65.9847;3.96;45.0927
9234;"2016-11-23T08:12:06.289Z";1231;51;0.0;3;50.4337;3.03;30.8079
9235;"2019-05-02T23:12:46.250Z";1231;113;0.0;4;110.477;6.63;176.475
9236;"2019-08-30T07:54:24.979Z";1231;75;0.0;8;125.813;7.55;184.19
9237;"2017-09-10T04:27:42.507Z";1231;57;0.0;7;81.6149;4.9;91.6622
9238;"2019-06-14T14:59:02.771Z";1232;175;0.0;9;117.325;4.69;156.88
9239;"2019-09-29T20:05:06.431Z";1232;151;0.0;6;91.613;3.66;132.922
9240;"2019-09-04T12:08:46.898Z";1232;14;4.50408;6;37.6481;1.51;47.9459
9241;"2020-01-14T12:50:40.373Z";1232;151;0.0;2;91.613;3.66;104.189
9242;"2020-04-02T01:56:30.642Z";1232;111;0.0;3;55.5267;2.22;54.0283
9243;"2019-05-10T22:52:37.705Z";1232;107;0.0;5;50.0949;2.0;43.0413
9244;"2018-07-23T04:23:45.743Z";1232;148;0.0;37;138.982;5.56;145.888
9245;"2019-05-17T12:08:10.585Z";1232;180;0.0;4;68.3241;2.73;76.8794
9246;"2019-06-11T20:47:15.937Z";1232;188;0.0;6;33.8774;1.36;30.9531
9247;"2019-11-09T02:28:06.653Z";1232;119;0.0;3;43.4381;1.74;47.6702
9248;"2019-11-12T09:39:11.568Z";1232;99;0.0;4;67.8349;2.71;96.4196
9249;"2019-08-23T03:46:46.617Z";1232;166;2.93996;8;38.3045;1.53;27.4949
9250;"2020-01-08T12:34:48.242Z";1232;184;2.93996;2;116.097;4.64;155.694
9251;"2019-06-12T08:44:58.438Z";1232;182;0.0;4;84.4894;3.38;62.6906
9252;"2018-01-06T04:54:28.243Z";1232;54;0.0;2;62.0936;2.48;60.8497
9253;"2018-11-24T09:50:36.880Z";1232;150;0.0;3;128.554;5.14;109.78
9254;"2019-02-12T20:51:23.582Z";1232;96;0.0;2;104.821;4.19;79.0318
9255;"2020-04-08T23:09:58.002Z";1232;94;0.0;3;109.219;4.37;64.1194
9256;"2019-07-24T08:22:06.286Z";1232;150;0.0;5;128.554;5.14;95.2426
9257;"2019-11-19T02:29:48.075Z";1232;74;0.0;4;51.128;2.05;57.3869
9258;"2017-06-24T07:33:21.918Z";1232;96;0.0;6;69.881;2.8;107.524
9259;"2018-06-09T17:27:42.586Z";1232;106;2.93996;6;52.7235;2.11;31.0713
9260;"2019-01-14T23:16:16.525Z";1232;22;0.0;2;32.1368;1.29;33.3431
9261;"2018-07-17T09:32:18.280Z";1232;149;0.0;6;69.1542;2.77;96.0001
9262;"2018-08-15T05:55:52.798Z";1232;61;0.0;6;23.5379;0.94;23.994
9263;"2018-03-24T11:25:27.515Z";1232;82;0.0;1;60.8955;2.44;92.1143
9264;"2019-08-10T07:07:35.444Z";1232;195;0.0;8;109.781;4.39;133.411
9265;"2019-11-10T15:38:28.138Z";1232;87;0.0;4;117.255;4.69;126.72
9266;"2018-10-24T16:33:52.491Z";1232;148;0.0;5;138.982;5.56;125.194
9267;"2019-01-22T07:49:13.893Z";1232;120;7.43996;1;83.502;3.34;109.959
9268;"2018-02-06T09:13:42.267Z";1234;83;0.0;2;81.8763;4.91;84.2916
9269;"2019-09-16T20:08:02.696Z";1234;186;0.0;5;98.977;5.94;100.468
9270;"2017-07-27T11:03:55.720Z";1234;133;0.0;5;45.6546;2.74;44.9499
9271;"2017-11-12T17:37:31.311Z";1234;180;0.0;3;45.5494;2.73;30.2106
9272;"2019-12-30T04:17:36.722Z";1234;42;0.0;2;38.0041;2.28;48.1346
9273;"2017-06-21T04:19:17.322Z";1234;118;0.0;7;38.4184;2.31;24.1075
9274;"2018-08-11T00:36:53.783Z";1234;60;0.0;7;29.8021;1.79;47.7962
9275;"2018-05-27T15:42:36.340Z";1234;191;0.0;5;128.584;7.72;195.426
9276;"2017-09-03T22:53:00.226Z";1234;49;0.0;4;87.6191;5.26;113.802
9277;"2020-01-15T21:15:00.748Z";1234;135;0.0;2;45.804;2.75;52.9418
9278;"2019-01-19T00:26:55.474Z";1234;191;0.0;2;128.584;7.72;159.703
9279;"2019-06-27T06:24:56.773Z";1234;97;0.0;8;112.418;6.75;76.0624
9280;"2017-03-28T00:39:36.377Z";1234;10;0.0;1;31.7862;1.91;25.6843
9281;"2018-05-02T11:25:43.037Z";1234;28;0.0;5;68.1247;4.09;53.2789
9282;"2019-05-31T19:39:14.077Z";1234;159;0.0;6;35.5302;2.13;49.2081
9283;"2019-06-06T04:18:21.236Z";1234;88;4.09327;7;105.413;6.32;64.8331
9284;"2018-08-27T11:06:01.000Z";1234;35;4.09327;7;71.5369;4.29;76.8601
9285;"2020-01-30T10:32:00.361Z";1236;120;0.0;3;83.502;5.01;93.1113
9286;"2018-02-24T01:05:07.965Z";1236;47;0.0;2;84.0766;5.04;56.2479
9287;"2019-10-06T06:06:13.915Z";1236;116;0.0;8;114.425;6.87;105.685
9288;"2016-12-23T19:25:33.233Z";1236;171;0.0;2;70.0511;4.2;43.0307
9289;"2017-04-19T11:08:20.786Z";1236;155;0.0;3;29.1838;1.75;17.3297
9290;"2017-03-31T06:28:03.038Z";1236;187;0.0;1;65.9847;3.96;81.2873
9291;"2018-01-07T13:29:21.495Z";1236;44;0.0;2;76.3526;4.58;49.8113
9292;"2019-10-04T17:11:30.406Z";1236;62;0.0;6;133.52;8.01;138.643
9293;"2016-09-15T03:38:12.846Z";1236;162;0.0;4;22.3786;1.34;15.6985
9294;"2020-02-09T13:18:57.222Z";1237;200;0.0;2;73.204;5.03;62.1143
9295;"2018-06-09T20:18:16.582Z";1237;40;0.0;7;99.6624;6.85;66.5239
9296;"2019-01-05T00:19:34.989Z";1237;169;0.0;2;59.5317;4.09;72.065
9297;"2018-03-17T20:52:27.381Z";1237;143;8.59327;1;61.1983;4.21;41.66
9298;"2020-01-08T07:31:13.947Z";1237;7;0.0;2;148.229;10.19;207.419
9299;"2019-10-13T09:22:03.676Z";1237;95;4.09327;6;49.8186;3.43;71.6303
9300;"2020-01-04T21:28:53.854Z";1237;65;0.0;2;68.2277;4.69;49.6639
9301;"2019-03-18T10:42:53.707Z";1237;186;0.0;1;98.977;6.8;89.202
9302;"2019-12-18T20:22:28.187Z";1237;12;0.0;2;116.014;7.98;147.231
9303;"2018-04-25T15:41:43.816Z";1237;52;0.0;2;103.676;7.13;117.927
9304;"2019-05-20T22:39:33.779Z";1238;69;6.59987;4;73.3877;4.77;110.514
9305;"2017-12-30T14:56:30.553Z";1238;13;0.0;2;75.0862;4.88;94.0468
9306;"2017-06-30T21:48:10.460Z";1238;175;0.0;5;78.2165;5.08;118.174
9307;"2016-09-27T14:38:02.695Z";1238;151;0.0;4;61.0753;3.97;44.3647
9308;"2018-05-18T03:15:15.705Z";1238;76;0.0;5;63.8242;4.15;70.7349
9309;"2019-05-09T20:41:35.176Z";1238;47;0.0;5;84.0766;5.46;58.8767
9310;"2018-12-27T12:03:25.015Z";1238;197;0.0;2;70.1461;4.56;73.9265
9311;"2019-12-30T15:23:37.912Z";1238;157;0.0;2;139.894;9.09;151.613
9312;"2017-08-24T01:33:42.377Z";1238;96;0.0;4;69.881;4.54;107.04
9313;"2018-07-03T12:35:37.699Z";1238;150;0.0;4;128.554;8.36;182.578
9314;"2019-07-18T06:39:59.118Z";1238;7;0.0;5;148.229;9.63;127.633
9315;"2020-01-05T18:02:10.472Z";1240;69;0.0;2;73.3877;5.5;54.2827
9316;"2018-07-02T18:28:59.774Z";1240;129;0.0;4;148.167;11.11;171.691
9317;"2018-07-11T10:48:47.085Z";1240;28;0.0;4;68.1247;5.11;97.8055
9318;"2017-06-11T00:47:32.566Z";1240;52;0.0;7;69.1172;5.18;86.4795
9319;"2019-09-25T16:48:35.476Z";1240;163;0.0;5;33.5679;2.52;25.5306
9320;"2019-06-14T00:40:37.104Z";1240;92;2.09987;7;124.892;9.37;134.027
9321;"2018-03-01T06:40:31.813Z";1240;64;0.0;1;143.422;10.76;229.993
9322;"2017-12-05T16:46:13.609Z";1240;153;0.0;2;44.5326;3.34;55.4488
9323;"2019-10-07T19:54:11.897Z";1240;112;0.0;5;41.3294;3.1;42.0993
9324;"2019-02-02T06:23:43.118Z";1240;121;0.0;2;40.4453;3.03;57.3421
9325;"2016-07-30T14:46:43.537Z";1240;51;0.0;5;50.4337;3.78;73.4285
9326;"2020-02-09T09:53:27.589Z";1240;69;6.59987;1;73.3877;5.5;57.3202
9327;"2017-12-03T18:00:10.345Z";1240;54;0.0;2;41.3957;3.1;45.3489
9328;"2020-04-09T20:50:27.260Z";1240;87;0.0;3;117.255;8.79;154.554
9329;"2019-11-21T16:48:51.098Z";1240;145;0.0;2;61.1983;4.59;39.316
9330;"2017-11-04T01:22:00.058Z";1240;172;0.0;2;81.5768;6.12;130.88
9331;"2020-01-27T08:19:52.816Z";1240;60;0.0;2;29.8021;2.24;21.651
9332;"2018-07-26T13:25:07.972Z";1240;113;0.0;5;110.477;8.29;88.3617
9333;"2019-08-28T15:58:04.451Z";1240;74;0.0;7;51.128;3.83;31.5382
9334;"2020-01-16T20:20:51.618Z";1240;115;0.0;2;77.912;5.84;71.7724
9335;"2017-07-14T13:37:16.002Z";1240;161;0.0;5;31.7275;2.38;33.5316
9336;"2018-03-13T00:09:33.840Z";1240;160;0.0;1;47.5912;3.57;45.9622
9337;"2017-11-18T16:23:29.338Z";1240;81;0.0;4;29.2887;2.2;23.8552
9338;"2020-02-09T15:20:06.469Z";1240;101;0.0;2;139.825;10.49;188.758
9339;"2020-04-17T19:03:12.832Z";1240;195;0.0;3;109.781;8.23;177.115
9340;"2019-10-14T18:31:04.907Z";1240;68;0.0;5;115.243;8.64;146.102
9341;"2017-09-15T20:40:48.566Z";1240;101;0.0;6;93.2166;6.99;95.0426
9342;"2019-12-12T21:13:10.279Z";1240;132;0.0;2;127.882;9.59;141.997
9343;"2018-11-09T10:04:09.926Z";1241;60;0.0;4;29.8021;1.94;44.4798
9344;"2018-04-12T15:22:48.697Z";1241;183;0.0;3;56.6974;3.69;91.9535
9345;"2018-12-29T03:39:39.537Z";1241;191;0.0;1;128.584;8.36;101.102
9346;"2018-04-18T00:19:29.323Z";1241;60;0.0;2;29.8021;1.94;24.1407
9347;"2018-09-03T08:32:36.983Z";1241;105;0.0;5;52.7235;3.43;59.3375
9348;"2016-12-14T13:22:29.221Z";1242;9;0.0;2;58.3131;2.92;91.4386
9349;"2019-03-29T06:20:34.225Z";1242;61;0.0;1;23.5379;1.18;36.2261
9350;"2018-12-29T08:37:02.764Z";1242;187;0.0;2;98.977;4.95;146.605
9351;"2017-09-02T11:18:15.744Z";1242;16;0.0;3;44.0735;2.2;42.6872
9352;"2017-03-18T11:03:45.369Z";1243;189;0.0;1;62.1849;4.66;47.152
9353;"2017-12-28T12:31:13.843Z";1243;143;0.0;2;40.7989;3.06;44.9441
9354;"2017-06-30T11:20:56.715Z";1243;39;0.0;6;76.3877;5.73;116.961
9355;"2018-03-22T18:13:43.104Z";1243;99;0.0;1;67.8349;5.09;44.7291
9356;"2018-02-16T07:59:55.298Z";1243;93;0.0;2;49.8186;3.74;52.861
9357;"2016-10-07T07:02:11.532Z";1243;109;0.0;7;79.3666;5.95;97.8896
9358;"2019-05-30T23:34:23.630Z";1243;10;0.0;6;47.6793;3.58;55.3154
9359;"2019-08-18T02:30:49.841Z";1243;53;9.97077;10;44.2759;3.32;45.4296
9360;"2019-12-15T22:09:08.525Z";1243;50;0.0;3;53.6402;4.02;74.5678
9361;"2017-06-06T08:19:44.396Z";1243;63;0.0;8;89.0135;6.68;55.7392
9362;"2019-03-20T06:37:16.576Z";1243;130;0.0;1;75.0257;5.63;120.762
9363;"2016-10-12T04:30:39.130Z";1243;156;0.0;5;20.4105;1.53;32.4054
9364;"2019-10-24T18:38:21.838Z";1243;11;0.0;70;132.457;9.93;115.341
9365;"2017-05-10T12:16:33.401Z";1243;85;0.0;5;36.6007;2.75;52.7777
9366;"2019-08-16T06:28:00.307Z";1243;22;0.0;7;32.1368;2.41;33.3939
9367;"2017-04-01T06:49:42.298Z";1243;31;0.0;4;70.4356;5.28;92.0652
9368;"2018-06-18T12:57:04.038Z";1243;200;0.0;9;73.204;5.49;103.404
9369;"2019-04-21T09:50:11.943Z";1243;162;0.0;4;33.5679;2.52;55.5021
9370;"2017-04-25T05:56:20.281Z";1243;179;0.0;4;45.5494;3.42;57.626
9371;"2018-05-27T04:32:09.345Z";1243;152;0.0;5;48.8957;3.67;48.741
9372;"2017-09-09T18:29:43.188Z";1243;122;0.0;7;66.5635;4.99;99.7915
9373;"2020-02-05T16:00:52.365Z";1243;126;0.0;2;125.244;9.39;95.5658
9374;"2017-01-12T17:26:52.130Z";1243;98;0.0;3;74.9455;5.62;120.935
9375;"2019-02-21T10:31:15.014Z";1243;81;0.0;2;43.933;3.29;39.4486
9376;"2016-09-22T19:13:48.832Z";1244;163;0.0;6;22.3786;1.4;16.861
9377;"2016-08-09T00:59:54.965Z";1244;55;0.0;7;63.8475;3.99;92.8857
9378;"2019-05-26T13:13:46.084Z";1244;54;0.0;5;62.0936;3.88;89.8915
9379;"2017-08-30T19:39:17.255Z";1244;187;0.0;10;65.9847;4.12;55.0179
9380;"2017-03-21T15:51:52.965Z";1244;53;0.0;1;29.5172;1.84;35.6631
9381;"2020-02-22T02:33:24.705Z";1245;37;0.0;2;80.1077;4.81;130.556
9382;"2018-07-29T10:01:14.005Z";1245;25;0.0;6;68.6226;4.12;95.2755
9383;"2019-07-19T16:03:30.988Z";1245;3;0.0;4;53.0831;3.18;70.4467
9384;"2017-07-15T18:15:45.543Z";1246;89;0.0;3;42.4797;2.76;60.1952
9385;"2017-12-04T01:43:07.890Z";1246;125;0.0;1;53.598;3.48;75.8487
9386;"2019-10-19T22:53:07.636Z";1246;29;0.0;31;123.574;8.03;191.84
9387;"2020-04-04T02:57:34.032Z";1246;193;0.0;2;50.3808;3.27;54.3949
9388;"2019-06-26T08:59:43.947Z";1246;2;6.53829;5;105.12;6.83;94.4706
9389;"2018-04-08T14:52:20.335Z";1246;132;0.0;3;127.882;8.31;178.12
9390;"2020-01-13T12:11:04.260Z";1246;160;0.0;2;47.5912;3.09;77.8259
9391;"2019-02-05T11:59:21.144Z";1246;170;0.0;1;105.077;6.83;155.81
9392;"2019-06-21T14:34:12.102Z";1246;76;0.0;69;63.8242;4.15;53.8384
9393;"2018-04-09T20:53:55.380Z";1246;92;0.0;2;124.892;8.12;158.758
9394;"2019-01-23T14:35:09.722Z";1246;9;0.0;2;87.4697;5.69;84.669
9395;"2020-03-31T21:13:26.231Z";1246;196;0.0;1;70.1461;4.56;67.4032
9396;"2017-06-06T00:58:28.371Z";1247;115;0.0;5;51.9413;3.12;38.761
9397;"2018-07-22T08:20:55.775Z";1247;172;0.0;4;122.365;7.34;88.1293
9398;"2018-05-10T18:11:56.379Z";1247;107;0.0;4;50.0949;3.01;31.4501
9399;"2017-03-06T07:08:16.169Z";1247;31;0.0;1;70.4356;4.23;61.7639
9400;"2018-10-23T18:57:24.870Z";1248;165;0.0;6;38.3045;2.3;42.9349
9401;"2018-06-25T16:45:11.896Z";1248;64;0.0;5;143.422;8.61;89.224
9402;"2019-10-12T02:39:42.137Z";1248;76;0.0;3;63.8242;3.83;97.5204
9403;"2018-12-02T13:58:56.017Z";1248;123;0.0;1;110.931;6.66;81.6864
9404;"2019-01-13T11:48:10.096Z";1248;75;6.53829;1;125.813;7.55;104.285
9405;"2020-01-28T14:49:08.966Z";1248;48;0.0;2;123.209;7.39;169.429
9406;"2019-09-24T07:50:46.934Z";1248;29;0.0;4;123.574;7.41;186.809
9407;"2016-06-16T08:15:40.022Z";1248;33;0.0;5;31.8299;1.91;30.5475
9408;"2019-08-15T10:21:46.949Z";1248;11;0.0;8;132.457;7.95;125.824
9409;"2019-09-26T00:02:03.372Z";1248;167;2.03829;5;97.7045;5.86;148.424
9410;"2017-09-14T12:18:10.641Z";1248;189;0.0;5;62.1849;3.73;76.3981
9411;"2018-05-25T08:54:44.224Z";1248;73;0.0;5;71.6288;4.3;58.5206
9412;"2018-09-15T00:23:34.963Z";1248;124;0.0;6;110.931;6.66;151.272
9413;"2019-11-04T02:48:47.409Z";1248;104;0.0;3;106.442;6.39;120.516
9414;"2017-06-10T12:25:48.692Z";1249;134;0.0;7;28.3282;1.77;17.1318
9415;"2020-04-18T02:47:30.027Z";1249;88;3.82816;3;105.413;6.59;118.762
9416;"2019-01-30T06:33:29.673Z";1249;4;3.82816;2;110.988;6.94;69.9565
9417;"2020-01-29T19:26:15.921Z";1249;190;0.0;3;128.584;8.04;176.991
9418;"2019-11-09T00:39:07.738Z";1249;12;0.0;3;116.014;7.25;120.784
9419;"2017-01-19T12:53:25.767Z";1249;79;0.0;2;27.7446;1.73;20.9223
9420;"2018-10-17T10:35:00.243Z";1250;155;0.0;6;43.7757;2.52;51.6021
9421;"2017-12-09T07:06:35.718Z";1250;145;8.32816;2;40.7989;2.35;36.7574
9422;"2018-10-29T01:29:17.800Z";1250;44;8.32816;4;76.3526;4.39;50.0624
9423;"2017-01-08T10:39:56.522Z";1250;105;0.0;2;35.149;2.02;29.1252
9424;"2017-04-19T12:35:05.045Z";1250;157;0.0;3;93.2628;5.36;151.49
9425;"2018-03-28T14:30:18.993Z";1250;142;0.0;1;70.3485;4.05;51.0604
9426;"2017-10-18T09:59:30.047Z";1250;109;0.0;6;79.3666;4.56;89.7017
9427;"2017-01-20T05:28:22.887Z";1250;182;0.0;3;56.3263;3.24;50.8006
9428;"2017-01-26T09:48:22.946Z";1252;148;0.0;3;92.6545;5.56;142.382
9429;"2020-02-27T06:27:50.574Z";1252;152;0.0;2;48.8957;2.93;35.6368
9430;"2019-03-20T02:25:01.554Z";1252;3;0.0;1;53.0831;3.18;49.2903
9431;"2017-03-24T19:51:55.368Z";1252;136;0.0;1;70.136;4.21;73.3372
9432;"2019-10-22T21:53:54.947Z";1252;149;0.0;6;69.1542;4.15;112.285
9433;"2019-09-27T19:28:44.992Z";1252;18;0.0;5;81.9031;4.91;51.0684
9434;"2017-10-30T15:54:51.529Z";1253;170;0.0;5;70.0511;4.55;91.381
9435;"2017-01-04T09:59:34.860Z";1253;186;0.0;2;65.9847;4.29;83.8612
9436;"2020-04-08T23:09:37.545Z";1253;199;0.0;3;115.43;7.5;168.173
9437;"2017-12-25T14:24:04.824Z";1253;55;0.0;2;63.8475;4.15;67.4515
9438;"2018-12-06T01:30:21.294Z";1253;19;0.0;2;64.0068;4.16;86.1505
9439;"2017-10-29T16:02:40.675Z";1253;6;0.0;6;64.9575;4.22;48.0501
9440;"2019-07-13T19:44:42.546Z";1253;57;0.0;6;122.422;7.96;137.343
9441;"2017-01-30T16:13:30.067Z";1253;194;6.89456;2;33.5872;2.18;26.0516
9442;"2016-10-22T09:27:48.698Z";1253;142;0.0;5;46.899;3.05;70.6944
9443;"2018-01-03T13:25:41.512Z";1254;80;0.0;2;54.9133;0.0;38.4838
9444;"2017-05-25T15:31:32.827Z";1254;30;0.0;3;42.783;0.0;32.7607
9445;"2018-06-19T20:02:53.098Z";1254;5;0.0;4;124.118;0.0;170.147
9446;"2017-10-05T03:36:50.949Z";1254;120;0.0;5;55.668;0.0;46.4541
9447;"2020-03-30T20:23:45.336Z";1254;18;0.0;1;81.9031;0.0;111.098
9448;"2019-02-04T03:39:33.932Z";1254;51;0.0;1;75.6506;0.0;54.3661
9449;"2017-09-19T09:46:47.548Z";1254;132;0.0;3;85.2546;0.0;120.771
9450;"2018-08-17T13:06:22.050Z";1254;127;0.0;6;134.48;0.0;119.109
9451;"2018-03-20T23:06:51.572Z";1258;99;0.0;1;67.8349;2.71;102.877
9452;"2019-02-10T00:18:33.970Z";1258;164;0.0;2;92.9679;3.72;104.41
9453;"2018-10-09T12:49:39.446Z";1258;91;0.0;6;65.0943;2.6;65.6852
9454;"2018-02-01T06:45:48.940Z";1258;128;1.33268;2;75.0802;3.0;112.512
9455;"2019-08-12T23:29:53.481Z";1258;26;0.0;5;68.1247;2.72;81.0927
9456;"2016-10-06T09:36:21.006Z";1259;126;1.33268;3;83.496;5.84;59.258
9457;"2020-01-03T04:58:55.181Z";1259;16;0.0;1;66.1103;4.63;66.483
9458;"2019-04-11T17:56:34.266Z";1260;145;0.0;1;61.1983;3.98;37.0985
