id_x,created_at,user_id,product_id,discount,quantity,date_only,category,price,total
9449,2017-09-19T09:46:47.548Z,1254,132,0.0,3,2017-09-19,Widget,85.2546,255.7638
9450,2018-08-17T13:06:22.050Z,1254,127,0.0,6,2018-08-17,Widget,89.6534,537.9204
9451,2018-03-20T23:06:51.572Z,1258,99,0.0,1,2018-03-20,Gadget,45.2232,45.2232
9452,2019-02-10T00:18:33.970Z,1258,164,0.0,2,2019-02-10,Doohickey,61.9786,123.9572
9453,2018-10-09T12:49:39.446Z,1258,91,0.0,6,2018-10-09,Gizmo,43.3962,260.3772
9454,2018-02-01T06:45:48.940Z,1258,128,1.33268,2,2018-02-01,Gizmo,50.0534,100.1068
9455,2019-08-12T23:29:53.481Z,1258,26,0.0,5,2019-08-12,Widget,45.4165,227.08249999999998
9456,2016-10-06T09:36:21.006Z,1259,126,1.33268,3,2016-10-06,Widget,83.496,250.488
9457,2020-01-03T04:58:55.181Z,1259,16,0.0,1,2020-01-03,Gadget,44.0735,44.0735
9458,2019-04-11T17:56:34.266Z,1260,145,0.0,1,2019-04-11,Gizmo,40.7989,40.7989
9459,2018-08-04T18:36:29.572Z,1262,48,0.0,5,2018-08-04,Gizmo,82.1392,410.696
9460,2017-08-22T13:47:16.906Z,1262,9,0.0,7,2017-08-22,Widget,58.3131,408.19169999999997
9461,2018-08-25T02:29:28.264Z,1262,58,0.0,7,2018-08-25,Gadget,52.0972,364.6804
9462,2017-08-19T14:38:38.069Z,1262,65,0.0,5,2017-08-19,Widget,45.4851,227.4255
9463,2017-02-15T23:24:47.209Z,1262,7,0.0,1,2017-02-15,Doohickey,98.8193,98.8193
9464,2018-12-07T02:16:35.984Z,1262,128,0.0,1,2018-12-07,Gizmo,50.0534,50.0534
9465,2018-10-09T18:20:45.143Z,1262,60,0.0,6,2018-10-09,Doohickey,19.8681,119.20859999999999
9466,2017-09-09T17:49:16.871Z,1262,20,0.0,5,2017-09-09,Gizmo,24.8843,124.4215
9467,2018-01-09T20:25:56.271Z,1263,28,0.0,1,2018-01-09,Gizmo,45.4165,45.4165
9468,2017-04-02T09:13:24.571Z,1263,78,0.0,1,2017-04-02,Gizmo,27.7446,27.7446
9469,2018-05-17T12:15:11.384Z,1263,127,0.0,2,2018-05-17,Widget,89.6534,179.3068
9470,2017-01-20T08:21:01.592Z,1263,64,1.33268,1,2017-01-20,Gadget,95.6148,95.6148
9471,2018-11-23T19:25:34.959Z,1263,32,0.0,2,2018-11-23,Gadget,71.4299,142.8598
9472,2017-12-30T23:24:42.496Z,1263,126,0.0,1,2017-12-30,Widget,83.496,83.496
9473,2017-03-18T16:10:17.025Z,1263,6,0.0,0,2017-03-18,Doohickey,64.9575,0.0
9474,2017-08-22T19:19:43.223Z,1263,38,0.0,3,2017-08-22,Gadget,44.0462,132.1386
9475,2019-07-17T04:29:21.650Z,1263,156,0.0,4,2019-07-17,Gadget,20.4105,81.642
9476,2018-11-24T19:42:24.959Z,1263,50,0.0,2,2018-11-24,Widget,35.7601,71.5202
9477,2017-06-18T02:17:56.030Z,1263,78,0.0,5,2017-06-18,Gizmo,27.7446,138.72299999999998
9478,2019-06-19T09:20:47.626Z,1263,165,0.0,5,2019-06-19,Gizmo,25.5363,127.6815
9479,2018-05-26T15:24:03.478Z,1264,148,0.0,2,2018-05-26,Gadget,92.6545,185.309
9480,2020-03-08T09:04:38.838Z,1264,113,0.0,1,2020-03-08,Gadget,73.6515,73.6515
9481,2019-12-13T00:17:48.154Z,1264,25,0.0,2,2019-12-13,Widget,45.7484,91.4968
9482,2019-03-07T03:01:02.682Z,1264,62,0.0,1,2019-03-07,Widget,89.0135,89.0135
9483,2019-12-20T17:48:12.342Z,1264,62,0.0,2,2019-12-20,Widget,89.0135,178.027
9484,2020-03-21T07:27:26.960Z,1264,166,0.0,1,2020-03-21,Doohickey,25.5363,25.5363
9485,2016-09-04T10:11:27.986Z,1264,194,0.0,5,2016-09-04,Doohickey,33.5872,167.936
9486,2019-08-15T22:10:59.449Z,1264,149,0.0,5,2019-08-15,Widget,46.1028,230.514
9487,2018-10-18T08:49:42.855Z,1264,128,7.87043,6,2018-10-18,Gizmo,50.0534,300.3204
9488,2020-02-06T19:42:20.765Z,1264,152,0.0,2,2020-02-06,Widget,32.5971,65.1942
9489,2017-10-21T05:09:21.656Z,1264,130,0.0,4,2017-10-21,Gizmo,50.0172,200.0688
9490,2018-01-07T12:39:46.759Z,1264,100,0.0,2,2018-01-07,Gizmo,45.2232,90.4464
9491,2020-02-10T03:08:25.759Z,1264,130,0.0,2,2020-02-10,Gizmo,50.0172,100.0344
9492,2019-03-16T09:44:54.023Z,1264,3,7.87043,1,2019-03-16,Doohickey,35.3887,35.3887
9493,2017-07-22T10:46:45.225Z,1264,196,0.0,6,2017-07-22,Widget,46.7641,280.5846
9494,2019-03-15T10:05:55.051Z,1264,98,0.0,1,2019-03-15,Gizmo,74.9455,74.9455
9495,2020-01-03T18:00:47.640Z,1264,40,0.0,2,2020-01-03,Gizmo,66.4416,132.8832
9496,2019-03-03T16:01:06.295Z,1264,17,0.0,1,2019-03-03,Doohickey,53.2907,53.2907
9497,2019-04-03T09:38:15.685Z,1264,19,0.0,2,2019-04-03,Doohickey,42.6712,85.3424
9498,2019-05-27T17:52:28.746Z,1264,149,7.87043,3,2019-05-27,Widget,46.1028,138.3084
9499,2019-01-19T01:22:38.153Z,1265,119,0.0,1,2019-01-19,Gadget,28.9588,28.9588
9500,2019-09-01T12:41:56.789Z,1265,86,0.0,4,2019-09-01,Doohickey,61.5429,246.1716
9501,2019-03-21T08:41:53.785Z,1265,99,0.0,1,2019-03-21,Gadget,45.2232,45.2232
9502,2019-09-17T22:29:56.267Z,1265,125,0.0,5,2019-09-17,Widget,53.598,267.99
9503,2018-03-10T15:41:47.003Z,1265,38,0.0,1,2018-03-10,Gadget,44.0462,44.0462
9504,2019-07-05T01:20:04.512Z,1265,26,0.0,5,2019-07-05,Widget,45.4165,227.08249999999998
9505,2018-07-06T14:46:12.920Z,1265,25,0.0,6,2018-07-06,Widget,45.7484,274.49039999999997
9506,2019-06-21T01:41:03.675Z,1266,55,0.0,6,2019-06-21,Gadget,63.8475,383.085
9507,2017-02-24T11:08:14.534Z,1266,176,7.87043,1,2017-02-24,Widget,38.6165,38.6165
9508,2018-11-27T16:13:16.582Z,1266,156,0.0,2,2018-11-27,Gadget,20.4105,40.821
9509,2017-12-03T15:24:39.228Z,1266,16,0.0,1,2017-12-03,Gadget,44.0735,44.0735
9510,2020-03-30T20:21:02.362Z,1266,2,0.0,1,2020-03-30,Doohickey,70.0799,70.0799
9511,2018-02-02T00:53:59.984Z,1266,46,0.0,2,2018-02-02,Gadget,78.6997,157.3994
9512,2018-01-17T00:39:16.253Z,1266,114,0.0,1,2018-01-17,Doohickey,51.9413,51.9413
9513,2017-10-29T13:17:49.192Z,1266,95,2.32125,3,2017-10-29,Gizmo,33.2124,99.6372
9514,2019-04-30T13:15:24.509Z,1266,35,0.0,2,2019-04-30,Doohickey,47.6912,95.3824
9515,2018-08-07T17:26:20.066Z,1266,200,0.0,6,2018-08-07,Gadget,48.8026,292.8156
9516,2018-08-12T18:54:01.003Z,1266,129,0.0,6,2018-08-12,Gizmo,98.7782,592.6692
9517,2017-12-14T05:41:43.292Z,1266,177,0.0,2,2017-12-14,Gadget,85.8795,171.759
9518,2019-03-12T00:16:31.269Z,1266,29,0.0,1,2019-03-12,Widget,82.383,82.383
9519,2018-09-07T00:09:34.142Z,1266,61,0.0,3,2018-09-07,Gizmo,15.6919,47.0757
9520,2018-06-02T14:13:50.113Z,1266,107,0.0,4,2018-06-02,Gadget,33.3966,133.5864
9521,2019-11-28T16:39:19.037Z,1266,149,0.0,3,2019-11-28,Widget,46.1028,138.3084
9522,2019-06-24T07:07:20.462Z,1266,168,0.0,7,2019-06-24,Gadget,79.2878,555.0146
9523,2019-04-20T06:24:38.547Z,1266,187,0.0,3,2019-04-20,Gizmo,65.9847,197.9541
9524,2020-02-29T23:39:02.611Z,1267,166,0.0,1,2020-02-29,Doohickey,25.5363,25.5363
9525,2018-02-26T21:06:44.984Z,1267,116,6.82125,1,2018-02-26,Gizmo,76.2832,76.2832
9526,2020-04-08T16:32:17.472Z,1268,121,0.0,3,2020-04-08,Doohickey,26.9635,80.8905
9527,2018-08-23T14:01:45.294Z,1268,120,0.0,8,2018-08-23,Widget,55.668,445.344
9528,2018-06-19T04:34:16.772Z,1268,184,0.0,5,2018-06-19,Widget,77.3983,386.99150000000003
9529,2017-07-15T15:25:51.851Z,1269,174,0.0,3,2017-07-15,Gadget,74.4095,223.2285
9530,2017-11-23T00:18:59.461Z,1269,178,2.32125,2,2017-11-23,Widget,78.2198,156.4396
9531,2016-12-13T16:18:12.919Z,1269,146,0.0,1,2016-12-13,Widget,84.0315,84.0315
9532,2017-01-28T12:27:33.479Z,1269,126,0.0,2,2017-01-28,Widget,83.496,166.992
9533,2018-04-20T03:45:27.992Z,1269,94,0.0,3,2018-04-20,Widget,72.8124,218.4372
9534,2017-11-16T21:19:41.199Z,1269,3,0.0,3,2017-11-16,Doohickey,35.3887,106.1661
9535,2018-02-24T01:03:33.857Z,1269,174,0.0,2,2018-02-24,Gadget,74.4095,148.819
9536,2018-11-08T00:40:27.479Z,1269,197,6.82125,3,2018-11-08,Gizmo,46.7641,140.2923
9537,2018-05-24T12:52:33.410Z,1269,2,0.0,4,2018-05-24,Doohickey,70.0799,280.3196
9538,2018-02-28T18:13:55.781Z,1269,164,0.0,1,2018-02-28,Doohickey,61.9786,61.9786
9539,2020-04-08T17:08:12.318Z,1269,129,0.0,2,2020-04-08,Gizmo,98.7782,197.5564
9540,2018-02-20T04:01:13.073Z,1269,180,0.0,1,2018-02-20,Gadget,45.5494,45.5494
9541,2018-08-15T06:57:47.401Z,1269,42,0.0,7,2018-08-15,Widget,25.3361,177.3527
9542,2019-12-15T17:22:55.280Z,1269,142,0.0,2,2019-12-15,Doohickey,46.899,93.798
9543,2018-06-03T05:28:08.041Z,1269,61,0.0,5,2018-06-03,Gizmo,15.6919,78.4595
9544,2017-05-22T03:49:59.396Z,1269,82,8.22091,3,2017-05-22,Gadget,40.597,121.791
9545,2017-12-31T18:00:52.192Z,1269,167,0.0,1,2017-12-31,Doohickey,65.1363,65.1363
9546,2017-12-17T19:41:01.914Z,1269,187,0.0,1,2017-12-17,Gizmo,65.9847,65.9847
9547,2019-09-06T23:54:04.211Z,1269,150,0.0,4,2019-09-06,Gadget,85.7028,342.8112
9548,2019-03-30T10:29:09.270Z,1269,157,3.72091,1,2019-03-30,Widget,93.2628,93.2628
9549,2018-01-25T10:48:14.068Z,1269,120,0.0,2,2018-01-25,Widget,55.668,111.336
9550,2016-05-31T12:58:08.106Z,1269,13,0.0,4,2016-05-31,Gizmo,75.0862,300.3448
9551,2019-11-28T14:40:37.083Z,1270,67,0.0,2,2019-11-28,Gizmo,27.4965,54.993
9552,2020-03-10T21:59:24.378Z,1270,177,0.0,1,2020-03-10,Gadget,85.8795,85.8795
9553,2019-09-07T06:04:47.156Z,1270,14,0.0,4,2019-09-07,Widget,25.0988,100.3952
9554,2018-05-23T00:52:23.389Z,1270,95,0.0,4,2018-05-23,Gizmo,33.2124,132.8496
9555,2019-05-25T19:00:29.185Z,1270,123,3.72091,6,2019-05-25,Gizmo,73.9543,443.72580000000005
9556,2018-11-05T22:22:12.596Z,1270,95,0.0,3,2018-11-05,Gizmo,33.2124,99.6372
9557,2020-03-08T09:34:26.013Z,1270,37,8.22091,1,2020-03-08,Gadget,53.4052,53.4052
9558,2017-10-28T18:30:39.050Z,1270,73,0.0,7,2017-10-28,Widget,47.7525,334.2675
9559,2019-02-08T11:24:47.590Z,1270,127,0.0,2,2019-02-08,Widget,89.6534,179.3068
9560,2017-01-30T23:34:00.588Z,1270,30,3.72091,3,2017-01-30,Gadget,42.783,128.349
9561,2018-05-26T01:12:31.977Z,1270,196,0.0,6,2018-05-26,Widget,46.7641,280.5846
9562,2019-09-15T18:08:22.747Z,1270,81,0.0,6,2019-09-15,Gizmo,29.2887,175.73219999999998
9563,2019-05-01T08:16:26.365Z,1270,17,0.0,4,2019-05-01,Doohickey,53.2907,213.1628
9564,2020-02-21T16:52:52.697Z,1270,185,3.72091,2,2020-02-21,Gadget,26.3847,52.7694
9565,2019-05-10T21:47:54.672Z,1270,114,3.72091,4,2019-05-10,Doohickey,51.9413,207.7652
9566,2019-05-26T17:39:28.452Z,1270,5,0.0,3,2019-05-26,Gadget,82.7451,248.2353
9567,2019-06-13T13:16:49.693Z,1270,7,0.0,5,2019-06-13,Doohickey,98.8193,494.0965
9568,2017-05-05T06:48:58.737Z,1271,33,0.0,4,2017-05-05,Doohickey,31.8299,127.3196
9569,2019-01-17T06:31:21.010Z,1271,152,3.41472,2,2019-01-17,Widget,32.5971,65.1942
9570,2018-05-11T14:48:29.798Z,1271,165,0.0,3,2018-05-11,Gizmo,25.5363,76.6089
9571,2018-10-09T20:32:50.962Z,1271,39,0.0,4,2018-10-09,Gizmo,76.3877,305.5508
9572,2016-08-24T06:19:44.104Z,1271,182,3.41472,7,2016-08-24,Gadget,56.3263,394.2841
9573,2019-12-17T00:06:07.471Z,1271,31,0.0,2,2019-12-17,Doohickey,70.4356,140.8712
9574,2019-03-07T07:42:43.294Z,1271,175,0.0,1,2019-03-07,Doohickey,78.2165,78.2165
9575,2017-06-12T03:03:50.823Z,1271,56,0.0,6,2017-06-12,Doohickey,24.2475,145.48499999999999
9576,2018-06-20T19:58:39.056Z,1271,48,0.0,4,2018-06-20,Gizmo,82.1392,328.5568
9577,2018-10-13T21:23:21.146Z,1271,25,0.0,6,2018-10-13,Widget,45.7484,274.49039999999997
9578,2018-03-01T03:55:54.660Z,1271,73,0.0,1,2018-03-01,Widget,47.7525,47.7525
9579,2017-09-02T05:51:23.805Z,1272,38,0.0,6,2017-09-02,Gadget,44.0462,264.2772
9580,2020-04-13T11:01:04.526Z,1272,165,0.0,3,2020-04-13,Gizmo,25.5363,76.6089
9581,2019-03-29T16:43:45.730Z,1272,71,0.0,1,2019-03-29,Gadget,55.2025,55.2025
9582,2017-08-15T12:10:47.033Z,1272,185,0.0,7,2017-08-15,Gadget,26.3847,184.69289999999998
9583,2019-11-16T20:08:26.532Z,1272,93,0.0,3,2019-11-16,Widget,33.2124,99.6372
9584,2019-03-07T00:13:50.961Z,1272,53,0.0,1,2019-03-07,Doohickey,29.5172,29.5172
9585,2020-03-21T13:02:03.222Z,1272,134,7.91471,1,2020-03-21,Doohickey,28.3282,28.3282
9586,2016-07-30T04:40:54.459Z,1272,194,0.0,5,2016-07-30,Doohickey,33.5872,167.936
9587,2017-01-18T04:38:19.993Z,1272,21,0.0,2,2017-01-18,Gadget,40.3833,80.7666
9588,2017-04-25T23:34:15.854Z,1272,53,0.0,3,2017-04-25,Doohickey,29.5172,88.5516
9589,2017-04-18T08:40:55.355Z,1272,165,0.0,3,2017-04-18,Gizmo,25.5363,76.6089
9590,2017-04-20T23:01:38.445Z,1272,58,0.0,3,2017-04-20,Gadget,52.0972,156.29160000000002
9591,2017-03-05T20:46:09.266Z,1272,65,0.0,1,2017-03-05,Widget,45.4851,45.4851
9592,2018-06-15T23:49:39.353Z,1272,122,0.0,8,2018-06-15,Gizmo,66.5635,532.508
9593,2018-08-31T13:04:24.603Z,1272,26,0.0,7,2018-08-31,Widget,45.4165,317.9155
9594,2019-05-22T15:44:16.486Z,1272,64,0.0,4,2019-05-22,Gadget,95.6148,382.4592
9595,2016-11-24T20:58:41.207Z,1272,110,0.0,3,2016-11-24,Widget,37.0178,111.05340000000001
9596,2018-09-05T05:00:15.036Z,1272,80,0.0,5,2018-09-05,Widget,36.6088,183.044
9597,2019-09-18T05:39:43.856Z,1272,69,0.0,6,2019-09-18,Doohickey,48.9251,293.55060000000003
9598,2019-04-21T01:26:10.740Z,1272,70,0.0,4,2019-04-21,Widget,38.3287,153.3148
9599,2018-09-12T00:02:30.251Z,1273,56,5.23749,4,2018-09-12,Doohickey,24.2475,96.99
9600,2018-01-15T08:44:58.346Z,1273,137,0.0,1,2018-01-15,Gizmo,45.1817,45.1817
9601,2017-09-01T23:24:23.611Z,1273,189,0.0,3,2017-09-01,Widget,62.1849,186.5547
9602,2018-12-15T17:13:44.510Z,1273,123,0.0,1,2018-12-15,Gizmo,73.9543,73.9543
9603,2018-10-12T04:50:41.122Z,1273,50,5.23749,5,2018-10-12,Widget,35.7601,178.8005
9604,2018-03-16T01:03:51.030Z,1273,50,0.0,1,2018-03-16,Widget,35.7601,35.7601
9605,2017-11-01T01:58:41.678Z,1273,140,0.0,3,2017-11-01,Gadget,44.5354,133.6062
9606,2019-08-01T00:13:09.952Z,1274,138,0.0,6,2019-08-01,Doohickey,75.9672,455.80320000000006
9607,2018-10-12T23:00:49.727Z,1274,22,0.0,4,2018-10-12,Gizmo,21.4245,85.698
9608,2019-09-12T01:20:05.775Z,1274,149,0.0,3,2019-09-12,Widget,46.1028,138.3084
9609,2016-09-26T13:28:09.858Z,1274,80,0.0,5,2016-09-26,Widget,36.6088,183.044
9610,2018-09-16T00:36:29.615Z,1274,121,0.0,5,2018-09-16,Doohickey,26.9635,134.8175
9611,2017-10-11T20:12:42.239Z,1274,171,0.0,4,2017-10-11,Doohickey,70.0511,280.2044
9612,2020-04-18T02:47:07.011Z,1274,118,0.0,2,2020-04-18,Gadget,38.4184,76.8368
9613,2017-11-05T17:37:49.628Z,1274,142,0.0,2,2017-11-05,Doohickey,46.899,93.798
9614,2019-05-17T22:06:21.568Z,1274,151,0.737493,2,2019-05-17,Gizmo,61.0753,122.1506
9615,2019-07-28T11:19:25.174Z,1274,31,0.0,3,2019-07-28,Doohickey,70.4356,211.30679999999998
9616,2017-03-17T18:26:10.215Z,1274,156,0.0,9,2017-03-17,Gadget,20.4105,183.6945
9617,2018-11-08T17:24:39.548Z,1274,20,0.0,3,2018-11-08,Gizmo,24.8843,74.6529
9618,2019-09-10T04:07:52.225Z,1274,163,0.0,3,2019-09-10,Widget,22.3786,67.13579999999999
9619,2019-07-18T12:02:07.568Z,1274,84,0.0,2,2019-07-18,Gizmo,54.5842,109.1684
9620,2018-10-06T07:14:44.512Z,1274,172,0.0,4,2018-10-06,Gizmo,81.5768,326.3072
9621,2018-11-30T21:32:08.548Z,1274,172,0.0,3,2018-11-30,Gizmo,81.5768,244.73040000000003
9622,2017-07-07T10:05:29.941Z,1274,90,0.737493,3,2017-07-07,Gizmo,82.0797,246.2391
9623,2020-01-26T05:09:29.064Z,1275,6,0.0,1,2020-01-26,Doohickey,64.9575,64.9575
9624,2018-01-31T18:47:38.600Z,1275,25,0.0,1,2018-01-31,Widget,45.7484,45.7484
9625,2018-01-21T15:07:29.292Z,1275,86,0.0,1,2018-01-21,Doohickey,61.5429,61.5429
9626,2019-03-20T14:21:28.442Z,1275,124,0.0,0,2019-03-20,Gizmo,73.9543,0.0
9627,2018-07-14T10:41:42.921Z,1275,83,0.0,2,2018-07-14,Gadget,54.5842,109.1684
9628,2018-03-26T04:04:51.152Z,1275,50,0.0,5,2018-03-26,Widget,35.7601,178.8005
9629,2017-11-19T21:06:23.193Z,1275,176,0.0,2,2017-11-19,Widget,38.6165,77.233
9630,2018-08-07T18:15:18.612Z,1275,16,0.0,4,2018-08-07,Gadget,44.0735,176.294
9631,2019-12-03T03:13:58.881Z,1276,98,0.0,1,2019-12-03,Gizmo,74.9455,74.9455
9632,2019-08-24T23:00:35.830Z,1276,19,0.0,6,2019-08-24,Doohickey,42.6712,256.0272
9633,2018-11-03T12:36:20.384Z,1280,158,0.0,3,2018-11-03,Gizmo,93.2628,279.7884
9634,2018-05-16T16:39:50.392Z,1280,185,0.0,4,2018-05-16,Gadget,26.3847,105.5388
9635,2016-11-11T14:27:10.431Z,1280,176,0.0,4,2016-11-11,Widget,38.6165,154.466
9636,2020-01-02T12:43:47.767Z,1280,14,0.0,2,2020-01-02,Widget,25.0988,50.1976
9637,2018-08-08T05:57:01.567Z,1280,25,0.0,6,2018-08-08,Widget,45.7484,274.49039999999997
9638,2017-04-21T20:24:18.023Z,1280,67,0.0,4,2017-04-21,Gizmo,27.4965,109.986
9639,2017-09-27T06:19:46.347Z,1280,165,2.77658,59,2017-09-27,Gizmo,25.5363,1506.6417000000001
9640,2018-11-26T08:42:45.304Z,1280,138,0.0,3,2018-11-26,Doohickey,75.9672,227.90160000000003
9641,2016-07-31T17:08:28.860Z,1280,8,7.27658,5,2016-07-31,Doohickey,65.8922,329.461
9642,2019-08-02T11:04:25.053Z,1280,171,7.27658,6,2019-08-02,Doohickey,70.0511,420.3066
9643,2017-06-21T01:55:14.531Z,1280,129,0.0,4,2017-06-21,Gizmo,98.7782,395.1128
9644,2019-04-15T05:06:51.643Z,1280,85,0.0,3,2019-04-15,Gizmo,36.6007,109.80210000000001
9645,2017-01-20T22:52:51.631Z,1280,101,0.0,2,2017-01-20,Gadget,93.2166,186.4332
9646,2016-11-30T07:33:25.450Z,1280,123,0.0,3,2016-11-30,Gizmo,73.9543,221.86290000000002
9647,2017-02-08T10:15:58.617Z,1280,179,7.27658,1,2017-02-08,Doohickey,45.5494,45.5494
9648,2019-10-02T18:21:38.351Z,1280,43,0.0,4,2019-10-02,Widget,50.9017,203.6068
9649,2018-02-01T15:01:44.047Z,1280,93,0.0,2,2018-02-01,Widget,33.2124,66.4248
9650,2018-10-27T06:53:13.940Z,1280,136,0.0,7,2018-10-27,Widget,70.136,490.952
9651,2019-09-19T05:59:33.665Z,1281,33,0.0,6,2019-09-19,Doohickey,31.8299,190.9794
9652,2018-02-18T14:13:49.061Z,1281,193,0.0,2,2018-02-18,Gadget,33.5872,67.1744
9653,2018-07-18T21:29:09.351Z,1281,93,0.0,5,2018-07-18,Widget,33.2124,166.062
9654,2018-05-03T20:51:56.487Z,1281,107,0.0,5,2018-05-03,Gadget,33.3966,166.983
9655,2018-12-04T12:59:43.445Z,1281,63,0.0,2,2018-12-04,Gizmo,89.0135,178.027
9656,2020-02-11T05:10:34.432Z,1281,123,2.77658,1,2020-02-11,Gizmo,73.9543,73.9543
9657,2018-04-09T17:52:28.696Z,1281,103,0.0,2,2018-04-09,Widget,31.3614,62.7228
9658,2018-11-06T03:04:46.750Z,1281,13,0.0,3,2018-11-06,Gizmo,75.0862,225.2586
9659,2018-05-06T14:30:38.327Z,1281,38,0.0,6,2018-05-06,Gadget,44.0462,264.2772
9660,2018-04-17T02:32:59.687Z,1281,136,0.0,4,2018-04-17,Widget,70.136,280.544
9661,2017-11-23T21:34:55.634Z,1281,178,0.0,4,2017-11-23,Widget,78.2198,312.8792
9662,2017-08-07T12:09:37.544Z,1281,38,0.0,9,2017-08-07,Gadget,44.0462,396.4158
9663,2019-01-09T15:57:18.186Z,1281,80,8.5003,3,2019-01-09,Widget,36.6088,109.8264
9664,2019-02-27T19:13:01.177Z,1282,180,0.0,2,2019-02-27,Gadget,45.5494,91.0988
9665,2017-10-02T20:17:59.240Z,1282,156,8.5003,4,2017-10-02,Gadget,20.4105,81.642
9666,2018-03-10T09:18:06.540Z,1282,180,0.0,1,2018-03-10,Gadget,45.5494,45.5494
9667,2017-09-20T15:29:00.671Z,1282,41,0.0,4,2017-09-20,Widget,42.3393,169.3572
9668,2017-10-10T15:27:25.651Z,1282,146,0.0,4,2017-10-10,Widget,84.0315,336.126
9669,2019-08-11T00:36:13.199Z,1282,8,0.0,5,2019-08-11,Doohickey,65.8922,329.461
9670,2019-06-17T20:22:34.794Z,1282,112,8.5003,5,2019-06-17,Doohickey,27.5529,137.7645
9671,2019-08-03T16:49:14.728Z,1282,142,0.0,5,2019-08-03,Doohickey,46.899,234.495
9672,2019-03-13T18:55:24.140Z,1283,58,0.0,1,2019-03-13,Gadget,52.0972,52.0972
9673,2018-05-17T05:34:21.083Z,1283,52,0.0,5,2018-05-17,Widget,69.1172,345.586
9674,2018-05-28T18:10:53.072Z,1283,57,0.0,5,2018-05-28,Gizmo,81.6149,408.07450000000006
9675,2018-08-16T14:27:03.266Z,1283,186,0.0,5,2018-08-16,Gizmo,65.9847,329.9235
9676,2019-10-25T17:37:59.229Z,1283,129,8.5003,4,2019-10-25,Gizmo,98.7782,395.1128
9677,2018-11-24T12:01:57.477Z,1283,96,0.0,3,2018-11-24,Doohickey,69.881,209.643
9678,2020-03-16T01:22:05.662Z,1283,76,0.0,1,2020-03-16,Widget,42.5495,42.5495
9679,2019-08-04T05:08:49.430Z,1283,140,4.0003,5,2019-08-04,Gadget,44.5354,222.67700000000002
9680,2019-09-29T22:07:34.455Z,1283,75,0.0,5,2019-09-29,Gadget,83.8752,419.37600000000003
9681,2018-11-15T10:01:44.354Z,1283,75,0.0,3,2018-11-15,Gadget,83.8752,251.62560000000002
9682,2019-11-05T12:17:34.599Z,1283,16,0.0,2,2019-11-05,Gadget,44.0735,88.147
9683,2018-09-05T01:11:33.566Z,1283,160,4.0003,5,2018-09-05,Gadget,31.7275,158.6375
9684,2019-07-07T13:06:22.176Z,1283,85,0.0,7,2019-07-07,Gizmo,36.6007,256.2049
9685,2018-11-23T01:57:50.636Z,1287,1,0.0,3,2018-11-23,Gizmo,29.4633,88.3899
9686,2018-03-18T11:57:07.549Z,1287,197,0.0,1,2018-03-18,Gizmo,46.7641,46.7641
9687,2017-10-02T23:49:47.759Z,1287,11,0.0,4,2017-10-02,Gadget,88.3045,353.218
9688,2019-01-22T03:07:49.645Z,1287,58,0.0,2,2019-01-22,Gadget,52.0972,104.1944
9689,2016-12-09T12:22:30.814Z,1287,120,0.0,2,2016-12-09,Widget,55.668,111.336
9690,2018-01-30T05:43:33.701Z,1287,114,0.0,2,2018-01-30,Doohickey,51.9413,103.8826
9691,2020-04-14T08:29:46.218Z,1287,127,0.0,3,2020-04-14,Widget,89.6534,268.9602
9692,2017-09-19T01:56:46.114Z,1287,171,0.0,5,2017-09-19,Doohickey,70.0511,350.25550000000004
9693,2017-10-02T08:58:19.290Z,1287,54,0.0,8,2017-10-02,Widget,41.3957,331.1656
9694,2018-11-28T20:59:34.225Z,1288,177,0.0,3,2018-11-28,Gadget,85.8795,257.63849999999996
9695,2019-04-10T22:43:57.609Z,1289,99,0.0,2,2019-04-10,Gadget,45.2232,90.4464
9696,2019-04-09T19:05:57.015Z,1289,33,0.0,3,2019-04-09,Doohickey,31.8299,95.4897
9697,2020-02-08T04:54:31.118Z,1289,7,0.0,2,2020-02-08,Doohickey,98.8193,197.6386
9698,2020-03-02T16:04:34.676Z,1289,27,0.0,1,2020-03-02,Gadget,85.0165,85.0165
9699,2018-02-25T03:37:40.909Z,1289,76,0.0,1,2018-02-25,Widget,42.5495,42.5495
9700,2017-12-08T04:41:14.700Z,1289,118,0.0,2,2017-12-08,Gadget,38.4184,76.8368
9701,2019-02-03T11:03:34.030Z,1289,39,0.0,2,2019-02-03,Gizmo,76.3877,152.7754
9702,2020-01-17T20:44:13.061Z,1289,153,0.0,2,2020-01-17,Gadget,44.5326,89.0652
9703,2018-09-04T03:31:15.712Z,1289,148,0.0,5,2018-09-04,Gadget,92.6545,463.2725
9704,2019-08-12T22:34:46.640Z,1289,152,0.0,8,2019-08-12,Widget,32.5971,260.7768
9705,2017-10-15T21:55:27.983Z,1289,1,0.0,6,2017-10-15,Gizmo,29.4633,176.7798
9706,2018-12-01T16:34:54.985Z,1289,35,0.0,2,2018-12-01,Doohickey,47.6912,95.3824
9707,2019-02-10T04:59:56.959Z,1289,134,0.0,1,2019-02-10,Doohickey,28.3282,28.3282
9708,2019-07-22T12:43:58.494Z,1289,30,0.0,4,2019-07-22,Gadget,42.783,171.132
9709,2018-08-29T20:22:00.945Z,1289,18,0.0,8,2018-08-29,Gadget,54.602,436.816
